epoch,ABC-Auction_trial0,ABC-Auction_trial1,ABC-Auction_trial2,ABC-Auction_trial3,ABC-Auction_trial4,ABC-Auction_trial5,ABC-Auction_trial6,ABC-Auction_trial7,ABC-Auction_trial8,ABC-Auction_trial9,ABC-Auction_trial10,ABC-Auction_trial11,ABC-Auction_trial12,ABC-Auction_trial13,ABC-Auction_trial14,HEED_trial0,HEED_trial1,HEED_trial2,HEED_trial3,HEED_trial4,HEED_trial5,HEED_trial6,HEED_trial7,HEED_trial8,HEED_trial9,HEED_trial10,HEED_trial11,HEED_trial12,HEED_trial13,HEED_trial14,LEACH_trial0,LEACH_trial1,LEACH_trial2,LEACH_trial3,LEACH_trial4,LEACH_trial5,LEACH_trial6,LEACH_trial7,LEACH_trial8,LEACH_trial9,LEACH_trial10,LEACH_trial11,LEACH_trial12,LEACH_trial13,LEACH_trial14
0,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0
1,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0
2,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0
3,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0
4,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0
5,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0
6,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0
7,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0
8,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0
9,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0
10,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0
11,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0
12,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0
13,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0
14,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0
15,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0
16,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0
17,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0
18,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0
19,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0
20,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0
21,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0
22,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0
23,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,49,50,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0
24,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,49,50,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0
25,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,49,50,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0
26,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,49,50,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0
27,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,49,50,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0
28,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,49,50,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0
29,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,49,50,50,50,50,50,49,50,50,49,50,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0
30,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,49,50,50,50,50,50,49,50,50,49,50,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0
31,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,49,50,50,50,50,50,49,50,50,49,50,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0
32,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,49,50,49,50,50,50,50,50,49,50,50,49,50,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0
33,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,49,50,49,50,50,50,50,50,48,50,50,49,49,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0
34,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,49,49,49,50,50,50,50,50,48,50,50,49,49,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,49.0,50.0,50.0,50.0,50.0,50.0,50.0
35,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,49,49,49,49,50,50,50,50,50,48,50,49,49,49,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,49.0,50.0,50.0,50.0,49.0,50.0,50.0
36,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,49,49,49,49,50,50,50,50,50,48,50,49,49,49,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,49.0,50.0,50.0,50.0,49.0,50.0,50.0
37,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,49,49,49,49,50,49,50,48,50,48,50,49,49,49,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,49.0,50.0,50.0,50.0,49.0,50.0,50.0
38,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,49,49,49,49,50,49,50,48,50,48,50,49,49,49,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,49.0,50.0,50.0,50.0,49.0,50.0,50.0
39,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,49,49,49,49,50,49,50,48,50,48,50,49,49,49,50.0,50.0,50.0,50.0,50.0,50.0,49.0,50.0,49.0,50.0,50.0,50.0,49.0,50.0,50.0
40,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,48,49,48,49,50,49,50,48,50,48,50,49,49,49,50.0,50.0,50.0,50.0,50.0,50.0,49.0,50.0,49.0,50.0,50.0,50.0,49.0,50.0,50.0
41,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,48,49,48,49,50,49,50,48,50,48,50,49,49,49,50.0,50.0,50.0,49.0,50.0,50.0,49.0,50.0,49.0,50.0,50.0,50.0,49.0,50.0,50.0
42,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,48,49,48,49,50,49,50,48,50,48,49,49,49,49,50.0,50.0,50.0,49.0,50.0,50.0,49.0,50.0,49.0,50.0,50.0,50.0,49.0,50.0,50.0
43,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,48,49,48,49,50,49,50,48,50,48,49,49,49,49,50.0,50.0,50.0,49.0,50.0,50.0,49.0,50.0,49.0,50.0,50.0,50.0,49.0,50.0,50.0
44,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,48,49,48,49,50,49,50,48,50,48,49,49,49,49,50.0,50.0,50.0,49.0,50.0,50.0,49.0,50.0,49.0,50.0,50.0,49.0,49.0,50.0,50.0
45,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,48,48,48,49,50,49,50,48,50,48,49,49,49,49,50.0,50.0,50.0,49.0,50.0,50.0,49.0,50.0,49.0,49.0,50.0,49.0,49.0,50.0,50.0
46,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,48,48,48,49,50,49,50,48,50,48,49,49,49,49,50.0,50.0,50.0,49.0,50.0,50.0,49.0,50.0,49.0,49.0,50.0,49.0,49.0,50.0,50.0
47,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,48,48,48,49,50,49,50,48,50,48,49,49,48,49,50.0,50.0,50.0,49.0,50.0,50.0,49.0,50.0,49.0,49.0,50.0,49.0,49.0,50.0,50.0
48,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,48,48,48,49,50,49,49,48,50,48,49,49,48,49,50.0,50.0,50.0,49.0,50.0,50.0,49.0,50.0,49.0,49.0,50.0,49.0,49.0,50.0,50.0
49,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,49,48,47,47,49,50,49,48,48,50,47,49,48,48,49,50.0,50.0,49.0,49.0,50.0,50.0,49.0,50.0,49.0,49.0,50.0,49.0,49.0,50.0,50.0
50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,48,48,47,47,49,50,49,48,48,49,47,49,48,48,49,50.0,49.0,49.0,49.0,50.0,50.0,49.0,50.0,49.0,49.0,50.0,49.0,49.0,50.0,50.0
51,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,48,48,47,47,49,50,49,48,48,49,47,48,48,48,49,50.0,49.0,49.0,49.0,50.0,50.0,49.0,50.0,49.0,49.0,49.0,48.0,49.0,50.0,50.0
52,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,48,48,47,47,49,50,48,48,48,49,47,48,47,48,49,50.0,49.0,49.0,49.0,50.0,50.0,49.0,49.0,49.0,49.0,49.0,48.0,49.0,50.0,49.0
53,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,48,48,47,47,49,50,48,48,48,48,47,48,47,48,49,50.0,49.0,49.0,49.0,50.0,50.0,49.0,49.0,49.0,49.0,49.0,48.0,49.0,50.0,49.0
54,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,48,48,47,47,49,50,48,48,48,48,47,48,47,48,49,50.0,49.0,49.0,49.0,50.0,50.0,49.0,49.0,49.0,49.0,49.0,48.0,49.0,50.0,49.0
55,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,48,48,47,47,49,50,48,48,48,48,47,48,47,48,48,50.0,48.0,49.0,49.0,50.0,50.0,49.0,49.0,49.0,49.0,49.0,48.0,49.0,50.0,49.0
56,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,48,48,47,47,49,50,48,48,48,48,47,48,47,48,48,50.0,48.0,49.0,49.0,50.0,50.0,49.0,49.0,49.0,49.0,49.0,48.0,49.0,50.0,49.0
57,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,48,47,47,47,49,49,48,48,48,46,47,48,47,48,48,50.0,48.0,49.0,49.0,50.0,50.0,49.0,49.0,48.0,48.0,49.0,48.0,49.0,50.0,49.0
58,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,48,47,47,47,49,49,48,48,48,46,47,48,47,48,48,50.0,48.0,49.0,49.0,50.0,50.0,49.0,49.0,48.0,48.0,49.0,48.0,49.0,50.0,49.0
59,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,48,47,47,47,49,49,48,48,48,46,47,48,47,48,47,50.0,48.0,49.0,49.0,49.0,50.0,49.0,49.0,48.0,48.0,49.0,48.0,49.0,50.0,49.0
60,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,47,47,47,47,49,49,48,48,47,46,47,48,47,48,47,50.0,48.0,49.0,49.0,49.0,50.0,49.0,48.0,48.0,48.0,49.0,48.0,49.0,50.0,49.0
61,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,47,47,47,47,49,48,48,47,47,46,47,48,47,48,47,50.0,48.0,49.0,49.0,49.0,50.0,49.0,48.0,48.0,48.0,49.0,48.0,48.0,50.0,49.0
62,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,47,47,47,47,49,48,48,47,47,46,46,48,47,47,47,50.0,48.0,49.0,49.0,49.0,50.0,49.0,48.0,47.0,47.0,49.0,48.0,48.0,50.0,49.0
63,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,47,47,47,47,49,48,48,47,47,46,46,48,47,47,47,50.0,48.0,49.0,49.0,49.0,50.0,48.0,48.0,47.0,47.0,49.0,48.0,48.0,50.0,49.0
64,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,46,47,47,47,47,47,47,47,47,46,46,48,47,47,47,50.0,48.0,49.0,49.0,49.0,50.0,48.0,48.0,47.0,47.0,49.0,48.0,48.0,49.0,49.0
65,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,46,47,47,47,47,47,47,47,47,46,46,48,47,47,46,50.0,46.0,48.0,49.0,49.0,49.0,48.0,48.0,46.0,47.0,49.0,48.0,47.0,49.0,49.0
66,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,46,47,46,47,47,47,47,47,46,46,46,48,47,47,46,49.0,46.0,48.0,49.0,49.0,49.0,48.0,48.0,46.0,47.0,49.0,48.0,47.0,49.0,49.0
67,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,46,47,46,47,47,47,47,46,46,46,46,48,46,47,46,49.0,45.0,48.0,49.0,49.0,49.0,48.0,48.0,46.0,47.0,49.0,48.0,47.0,49.0,49.0
68,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,46,47,46,47,47,47,47,46,46,46,46,47,46,47,46,49.0,45.0,48.0,49.0,49.0,48.0,48.0,48.0,46.0,47.0,49.0,48.0,47.0,49.0,49.0
69,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,46,46,45,47,47,47,47,46,46,46,46,47,45,47,46,49.0,45.0,47.0,49.0,49.0,47.0,48.0,48.0,46.0,47.0,49.0,48.0,47.0,49.0,49.0
70,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,46,45,45,47,47,47,47,46,46,46,46,47,45,47,46,49.0,45.0,47.0,49.0,49.0,47.0,48.0,48.0,46.0,47.0,49.0,48.0,47.0,49.0,49.0
71,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,46,45,45,47,47,47,46,46,46,46,46,46,45,47,46,49.0,45.0,47.0,49.0,48.0,47.0,47.0,48.0,46.0,47.0,48.0,48.0,47.0,49.0,48.0
72,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,46,44,45,47,47,47,46,46,46,46,46,46,45,47,46,48.0,45.0,47.0,49.0,48.0,46.0,47.0,48.0,45.0,47.0,48.0,48.0,47.0,48.0,48.0
73,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,46,44,45,47,47,47,46,46,46,46,46,46,45,47,46,48.0,45.0,47.0,49.0,48.0,45.0,47.0,48.0,45.0,46.0,48.0,48.0,47.0,48.0,48.0
74,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,45,44,45,46,47,47,46,46,46,46,46,46,45,46,46,48.0,45.0,47.0,49.0,48.0,45.0,47.0,48.0,45.0,46.0,48.0,48.0,47.0,48.0,47.0
75,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,45,44,45,46,47,47,46,46,46,46,46,46,45,45,46,48.0,44.0,47.0,49.0,47.0,45.0,47.0,46.0,45.0,45.0,48.0,48.0,47.0,48.0,47.0
76,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,45,44,45,46,47,47,46,46,46,45,46,46,45,45,46,48.0,44.0,47.0,48.0,47.0,45.0,47.0,46.0,45.0,45.0,47.0,48.0,47.0,48.0,47.0
77,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,45,44,45,46,46,47,46,46,46,45,46,46,44,45,46,48.0,44.0,47.0,48.0,47.0,45.0,47.0,46.0,44.0,45.0,44.0,47.0,47.0,48.0,47.0
78,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,45,44,45,45,46,47,46,46,46,45,45,46,44,45,46,48.0,44.0,47.0,48.0,47.0,45.0,47.0,46.0,44.0,45.0,44.0,46.0,47.0,48.0,47.0
79,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,43,44,45,45,45,47,46,46,45,45,45,46,44,45,46,48.0,43.0,47.0,47.0,47.0,45.0,47.0,46.0,43.0,45.0,44.0,45.0,47.0,48.0,47.0
80,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,43,44,45,45,45,47,46,46,44,45,45,46,44,45,46,48.0,43.0,45.0,47.0,47.0,44.0,47.0,46.0,42.0,45.0,44.0,44.0,47.0,48.0,46.0
81,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,43,44,45,45,45,47,46,45,44,45,45,45,44,45,46,48.0,42.0,45.0,47.0,47.0,44.0,47.0,46.0,42.0,45.0,44.0,44.0,47.0,48.0,45.0
82,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,43,43,45,45,45,47,46,45,44,45,44,45,43,45,46,48.0,42.0,45.0,47.0,47.0,44.0,47.0,46.0,42.0,45.0,44.0,44.0,47.0,48.0,45.0
83,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,43,43,45,43,45,47,46,45,44,45,44,45,43,45,46,47.0,41.0,45.0,46.0,47.0,44.0,46.0,46.0,42.0,45.0,44.0,44.0,47.0,48.0,45.0
84,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,43,43,44,43,43,47,45,45,44,44,44,45,43,45,46,47.0,41.0,45.0,46.0,47.0,44.0,46.0,46.0,41.0,44.0,44.0,44.0,47.0,48.0,45.0
85,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,43,43,44,43,43,47,45,45,44,44,44,45,43,45,45,47.0,39.0,44.0,46.0,47.0,44.0,46.0,45.0,41.0,44.0,44.0,44.0,47.0,48.0,45.0
86,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,43,43,43,41,43,47,45,45,44,44,44,45,43,45,45,46.0,39.0,44.0,46.0,47.0,44.0,46.0,45.0,41.0,44.0,44.0,43.0,47.0,47.0,45.0
87,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,43,43,43,41,43,47,45,45,43,44,44,45,43,45,45,46.0,39.0,44.0,46.0,47.0,44.0,46.0,45.0,41.0,44.0,44.0,43.0,47.0,47.0,45.0
88,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,43,43,43,41,43,46,45,45,43,44,44,45,43,45,45,46.0,38.0,44.0,46.0,46.0,44.0,44.0,44.0,39.0,43.0,43.0,42.0,47.0,46.0,45.0
89,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,43,43,43,41,43,46,45,45,43,44,44,45,43,45,45,46.0,38.0,44.0,44.0,46.0,44.0,44.0,44.0,39.0,42.0,43.0,42.0,47.0,45.0,45.0
90,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,43,43,43,41,43,46,45,45,43,44,44,45,43,45,45,46.0,38.0,44.0,44.0,46.0,44.0,44.0,44.0,39.0,40.0,43.0,42.0,47.0,45.0,44.0
91,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,43,42,43,41,43,46,45,44,41,44,44,44,43,45,45,46.0,38.0,43.0,44.0,46.0,44.0,43.0,44.0,39.0,40.0,43.0,42.0,47.0,45.0,44.0
