epoch,ABC-Auction_trial0,ABC-Auction_trial1,ABC-Auction_trial2,ABC-Auction_trial3,ABC-Auction_trial4,ABC-Auction_trial5,ABC-Auction_trial6,ABC-Auction_trial7,ABC-Auction_trial8,ABC-Auction_trial9,ABC-Auction_trial10,ABC-Auction_trial11,ABC-Auction_trial12,ABC-Auction_trial13,ABC-Auction_trial14,HEED_trial0,HEED_trial1,HEED_trial2,HEED_trial3,HEED_trial4,HEED_trial5,HEED_trial6,HEED_trial7,HEED_trial8,HEED_trial9,HEED_trial10,HEED_trial11,HEED_trial12,HEED_trial13,HEED_trial14,LEACH_trial0,LEACH_trial1,LEACH_trial2,LEACH_trial3,LEACH_trial4,LEACH_trial5,LEACH_trial6,LEACH_trial7,LEACH_trial8,LEACH_trial9,LEACH_trial10,LEACH_trial11,LEACH_trial12,LEACH_trial13,LEACH_trial14
92,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,43,42,43,41,43,46,45,44,41,43,44,44,43,45,45,46.0,38.0,42.0,44.0,45.0,44.0,41.0,44.0,38.0,39.0,43.0,41.0,47.0,45.0,44.0
93,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,43,41,43,41,43,45,45,44,41,43,44,44,43,45,45,46.0,38.0,42.0,44.0,45.0,43.0,41.0,44.0,38.0,38.0,43.0,41.0,46.0,45.0,44.0
94,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,43,40,43,41,43,45,44,43,41,43,44,44,43,45,44,46.0,38.0,41.0,42.0,45.0,43.0,40.0,44.0,38.0,38.0,43.0,41.0,45.0,43.0,43.0
95,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,43,40,43,41,43,44,44,43,41,43,44,44,43,44,44,46.0,38.0,41.0,41.0,44.0,42.0,39.0,42.0,37.0,38.0,42.0,40.0,45.0,43.0,43.0
96,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,43,40,42,41,43,44,43,43,41,43,44,44,43,44,44,46.0,37.0,39.0,41.0,44.0,42.0,38.0,41.0,37.0,37.0,42.0,39.0,44.0,43.0,42.0
97,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,43,40,42,41,43,44,43,43,41,43,44,44,43,44,44,46.0,37.0,39.0,40.0,44.0,42.0,38.0,41.0,37.0,37.0,41.0,37.0,44.0,42.0,41.0
98,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,43,40,42,41,43,44,43,43,41,43,44,44,43,44,44,46.0,37.0,39.0,40.0,44.0,41.0,38.0,41.0,36.0,37.0,39.0,37.0,44.0,42.0,41.0
99,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,42,40,42,41,43,44,43,43,41,43,43,44,43,44,44,46.0,37.0,37.0,39.0,44.0,40.0,38.0,41.0,36.0,36.0,39.0,37.0,44.0,42.0,41.0
100,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,42,40,42,41,43,44,42,42,41,43,43,44,43,44,44,45.0,37.0,37.0,39.0,43.0,40.0,38.0,41.0,35.0,34.0,38.0,37.0,43.0,42.0,41.0
101,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,42,40,42,41,43,44,42,42,40,43,42,44,43,44,44,45.0,37.0,37.0,38.0,42.0,40.0,38.0,41.0,35.0,34.0,38.0,37.0,42.0,42.0,41.0
102,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,42,40,41,41,43,44,42,42,40,43,42,44,43,44,44,45.0,36.0,36.0,38.0,42.0,39.0,38.0,40.0,35.0,33.0,38.0,36.0,41.0,42.0,41.0
103,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,41,40,41,41,43,44,42,42,40,43,42,44,43,44,44,45.0,35.0,36.0,38.0,41.0,39.0,38.0,40.0,34.0,33.0,38.0,36.0,41.0,42.0,41.0
104,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,41,40,41,41,43,44,41,42,40,43,42,44,43,44,44,44.0,35.0,36.0,37.0,41.0,39.0,38.0,40.0,33.0,31.0,38.0,36.0,41.0,42.0,40.0
105,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,41,40,41,41,43,44,40,42,40,43,42,44,42,44,44,44.0,35.0,36.0,37.0,41.0,39.0,38.0,40.0,33.0,31.0,38.0,36.0,40.0,41.0,40.0
106,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,41,40,41,41,42,44,40,42,40,42,42,44,42,44,44,44.0,35.0,36.0,37.0,41.0,39.0,38.0,39.0,32.0,31.0,37.0,36.0,40.0,41.0,40.0
107,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,41,39,41,41,42,43,40,42,40,42,42,43,42,44,43,44.0,35.0,35.0,37.0,41.0,39.0,37.0,39.0,32.0,31.0,36.0,36.0,39.0,41.0,40.0
108,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,40,39,40,41,42,43,40,42,40,42,42,43,42,44,43,43.0,34.0,34.0,37.0,41.0,39.0,36.0,39.0,32.0,31.0,34.0,35.0,39.0,40.0,40.0
109,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,40,39,40,41,42,43,40,41,40,42,42,43,42,44,43,43.0,34.0,32.0,37.0,40.0,39.0,36.0,38.0,32.0,31.0,34.0,35.0,38.0,39.0,40.0
110,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,40,39,40,41,42,43,40,40,40,42,42,43,42,44,43,42.0,34.0,32.0,37.0,40.0,39.0,36.0,38.0,32.0,30.0,34.0,35.0,38.0,39.0,40.0
111,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,40,39,40,41,42,43,40,40,40,42,42,43,41,43,43,41.0,34.0,32.0,37.0,40.0,39.0,35.0,38.0,31.0,30.0,33.0,34.0,38.0,39.0,40.0
112,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,40,38,40,41,42,43,40,40,40,42,41,43,41,43,43,40.0,34.0,32.0,37.0,40.0,39.0,34.0,37.0,31.0,30.0,32.0,34.0,38.0,38.0,40.0
113,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,40,38,40,40,42,43,40,40,40,41,41,43,41,43,43,40.0,34.0,31.0,37.0,39.0,39.0,32.0,37.0,31.0,30.0,32.0,34.0,38.0,37.0,39.0
114,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,40,38,40,40,41,43,40,40,40,41,39,43,41,43,43,40.0,34.0,30.0,37.0,38.0,39.0,31.0,37.0,30.0,30.0,32.0,34.0,38.0,36.0,39.0
115,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,40,37,40,39,41,43,40,40,40,41,39,43,40,43,43,40.0,34.0,30.0,36.0,36.0,37.0,31.0,37.0,29.0,30.0,32.0,33.0,38.0,36.0,39.0
116,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,40,37,40,39,41,43,40,40,40,41,39,43,40,43,43,40.0,32.0,28.0,36.0,36.0,36.0,31.0,37.0,27.0,30.0,31.0,33.0,36.0,36.0,39.0
117,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,39,37,40,39,41,43,40,40,40,41,39,43,40,43,43,40.0,32.0,27.0,36.0,35.0,36.0,31.0,37.0,26.0,30.0,31.0,33.0,35.0,36.0,39.0
118,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,39,37,40,39,40,43,40,40,40,41,39,43,39,43,43,40.0,32.0,26.0,35.0,34.0,36.0,31.0,37.0,26.0,29.0,31.0,33.0,34.0,35.0,38.0
119,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,39,37,40,39,40,43,40,40,40,41,39,42,39,43,42,40.0,31.0,25.0,35.0,33.0,35.0,30.0,35.0,25.0,29.0,31.0,33.0,33.0,35.0,38.0
120,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,39,37,40,39,40,43,40,40,39,41,39,42,38,43,42,40.0,31.0,25.0,35.0,33.0,34.0,30.0,35.0,25.0,29.0,31.0,33.0,33.0,33.0,38.0
121,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,39,37,40,39,40,43,40,40,39,41,39,41,38,43,42,40.0,30.0,25.0,34.0,31.0,34.0,28.0,35.0,25.0,28.0,30.0,33.0,33.0,31.0,37.0
122,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,39,37,40,39,40,43,39,40,39,41,37,41,38,43,42,40.0,29.0,23.0,34.0,31.0,34.0,26.0,34.0,25.0,28.0,30.0,31.0,33.0,30.0,37.0
123,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,39,37,40,39,40,43,38,40,39,41,37,41,38,43,42,40.0,28.0,23.0,33.0,31.0,33.0,26.0,34.0,25.0,26.0,28.0,31.0,33.0,30.0,36.0
124,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,39,37,40,39,39,42,38,40,39,40,36,40,38,43,42,38.0,28.0,21.0,32.0,31.0,31.0,26.0,34.0,24.0,26.0,26.0,31.0,32.0,30.0,36.0
125,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,39,37,40,39,39,41,38,40,39,40,36,40,38,43,42,38.0,27.0,21.0,31.0,31.0,31.0,24.0,33.0,23.0,26.0,26.0,31.0,31.0,30.0,36.0
126,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,39,37,40,38,39,41,38,40,39,39,35,40,38,43,42,37.0,26.0,21.0,31.0,31.0,31.0,24.0,33.0,23.0,25.0,26.0,29.0,30.0,30.0,35.0
127,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,39,37,40,38,38,41,38,39,39,39,35,40,38,43,42,36.0,24.0,21.0,31.0,30.0,31.0,24.0,33.0,23.0,25.0,26.0,28.0,30.0,30.0,35.0
128,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,39,37,40,38,38,41,38,39,39,39,35,40,38,42,42,36.0,22.0,21.0,31.0,30.0,31.0,24.0,33.0,23.0,24.0,26.0,28.0,30.0,30.0,35.0
129,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,39,37,39,38,38,41,38,39,39,39,35,40,38,42,40,36.0,22.0,21.0,30.0,30.0,31.0,24.0,33.0,23.0,24.0,26.0,28.0,30.0,30.0,35.0
130,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,39,37,39,38,38,41,38,39,38,39,35,40,38,42,40,36.0,21.0,20.0,30.0,30.0,30.0,24.0,33.0,23.0,24.0,26.0,28.0,30.0,30.0,35.0
131,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,39,37,39,38,38,41,38,39,38,39,35,40,38,42,40,36.0,21.0,20.0,29.0,29.0,28.0,24.0,33.0,23.0,23.0,26.0,28.0,30.0,30.0,35.0
132,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,39,37,38,38,38,41,38,39,38,39,34,40,38,42,40,36.0,21.0,19.0,29.0,29.0,28.0,24.0,33.0,22.0,23.0,25.0,28.0,30.0,30.0,33.0
133,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,38,37,38,37,38,41,38,39,37,38,34,40,38,42,39,36.0,21.0,18.0,29.0,27.0,27.0,24.0,33.0,22.0,23.0,25.0,28.0,30.0,29.0,33.0
134,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,38,37,38,37,37,41,38,39,37,38,34,40,38,42,39,35.0,21.0,18.0,29.0,27.0,27.0,23.0,33.0,22.0,23.0,24.0,28.0,30.0,29.0,32.0
135,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,38,37,38,37,36,41,38,39,36,37,34,40,38,42,39,35.0,21.0,18.0,28.0,26.0,26.0,23.0,33.0,22.0,23.0,24.0,28.0,30.0,28.0,32.0
136,50,50,50,50,50,50,50,50,50,50,50,50,49,50,50,38,36,37,36,36,41,38,38,36,36,34,40,37,42,39,35.0,21.0,17.0,27.0,26.0,26.0,23.0,31.0,22.0,22.0,24.0,28.0,29.0,28.0,32.0
137,50,50,50,50,50,50,50,50,50,50,50,50,49,50,50,38,36,36,36,36,41,37,38,36,36,34,40,37,42,38,34.0,21.0,17.0,26.0,26.0,26.0,22.0,28.0,22.0,22.0,23.0,27.0,29.0,27.0,31.0
138,50,50,49,50,50,50,50,50,49,48,50,50,49,50,50,38,36,36,36,36,40,37,38,36,36,34,39,37,42,38,34.0,21.0,17.0,26.0,25.0,26.0,22.0,28.0,22.0,22.0,22.0,27.0,29.0,26.0,31.0
139,50,50,49,50,50,50,50,49,49,48,50,50,49,50,50,38,35,36,36,36,40,37,38,36,36,34,39,37,42,38,34.0,20.0,17.0,26.0,25.0,25.0,21.0,28.0,21.0,21.0,22.0,27.0,28.0,26.0,30.0
140,50,50,49,50,50,50,50,49,49,48,50,50,49,50,50,38,34,36,36,36,40,37,38,36,36,34,38,36,41,38,34.0,20.0,17.0,25.0,25.0,25.0,20.0,28.0,20.0,21.0,21.0,26.0,27.0,26.0,29.0
141,50,50,48,50,50,50,50,49,49,48,50,50,49,50,50,38,34,36,36,36,40,37,38,36,36,34,38,36,41,38,33.0,18.0,16.0,25.0,24.0,23.0,20.0,28.0,20.0,21.0,21.0,25.0,26.0,25.0,29.0
142,50,49,48,50,50,50,50,49,48,48,50,50,49,50,50,38,34,36,36,35,40,37,38,36,36,34,38,36,40,38,31.0,17.0,16.0,24.0,24.0,23.0,20.0,27.0,20.0,21.0,21.0,25.0,25.0,25.0,28.0
143,50,49,48,50,50,50,49,49,48,48,50,50,49,50,49,38,34,36,36,35,40,37,37,36,36,34,38,36,39,38,29.0,17.0,15.0,24.0,23.0,23.0,20.0,27.0,20.0,21.0,21.0,23.0,25.0,25.0,28.0
144,50,49,47,50,50,49,49,48,48,48,50,50,49,50,49,38,34,36,36,35,39,37,36,36,36,34,37,36,38,38,29.0,17.0,15.0,24.0,23.0,23.0,20.0,27.0,19.0,21.0,21.0,23.0,25.0,25.0,28.0
145,50,49,47,50,50,49,49,48,47,48,49,50,49,50,48,38,34,36,36,35,39,36,35,36,36,34,37,36,38,38,28.0,16.0,15.0,22.0,23.0,23.0,20.0,27.0,18.0,21.0,21.0,22.0,23.0,25.0,28.0
146,50,48,47,50,50,49,49,48,47,48,49,50,49,50,48,38,34,36,36,35,39,36,35,36,36,33,37,36,37,37,28.0,16.0,15.0,21.0,23.0,22.0,20.0,26.0,18.0,21.0,20.0,22.0,23.0,23.0,28.0
147,50,48,46,50,49,49,49,47,47,47,49,50,48,50,48,38,34,36,36,35,39,36,34,36,36,33,37,36,37,37,26.0,15.0,15.0,21.0,23.0,21.0,19.0,26.0,18.0,19.0,20.0,21.0,23.0,22.0,28.0
148,50,47,45,50,49,49,49,47,47,47,49,50,47,50,48,38,34,35,36,35,39,36,34,36,36,33,37,36,37,37,26.0,15.0,15.0,20.0,22.0,20.0,19.0,26.0,18.0,19.0,18.0,21.0,23.0,22.0,28.0
149,50,45,43,50,49,49,48,47,46,47,49,50,47,50,48,38,34,34,36,35,39,36,34,36,36,33,37,35,37,37,25.0,15.0,15.0,19.0,22.0,18.0,19.0,25.0,18.0,19.0,18.0,21.0,23.0,22.0,28.0
150,50,44,41,50,49,49,48,47,46,47,48,49,46,50,48,38,34,34,36,34,39,36,34,36,36,33,37,35,36,37,25.0,15.0,15.0,19.0,22.0,18.0,19.0,25.0,18.0,19.0,17.0,20.0,22.0,21.0,28.0
151,50,44,40,50,49,48,48,47,45,45,46,49,46,50,48,38,34,34,36,34,39,36,34,36,36,33,36,35,36,37,25.0,15.0,15.0,19.0,22.0,18.0,19.0,25.0,18.0,19.0,16.0,20.0,22.0,20.0,27.0
152,50,43,40,50,49,48,45,46,45,45,45,49,46,50,48,38,34,34,36,34,39,36,34,36,35,33,36,34,36,36,24.0,15.0,15.0,19.0,22.0,18.0,19.0,25.0,18.0,19.0,16.0,20.0,21.0,20.0,27.0
153,50,43,39,50,49,48,45,46,44,45,43,49,46,49,48,38,34,34,36,34,39,35,34,36,34,33,36,33,36,35,24.0,15.0,15.0,19.0,22.0,18.0,19.0,25.0,18.0,17.0,16.0,20.0,21.0,20.0,27.0
154,50,43,37,50,49,48,45,45,43,43,41,48,46,49,48,38,34,34,36,34,39,34,34,36,34,33,36,32,36,35,23.0,15.0,15.0,19.0,22.0,18.0,19.0,24.0,17.0,17.0,16.0,20.0,21.0,20.0,27.0
155,50,43,36,49,49,48,45,45,43,43,41,48,46,49,48,38,34,33,36,34,39,33,34,34,34,32,35,32,35,35,22.0,15.0,15.0,19.0,21.0,18.0,18.0,23.0,16.0,16.0,15.0,20.0,21.0,20.0,27.0
156,50,42,35,49,49,47,45,44,41,42,39,47,46,49,48,38,34,33,36,34,39,33,34,34,32,31,35,32,35,35,22.0,15.0,15.0,19.0,21.0,18.0,18.0,23.0,16.0,16.0,15.0,20.0,20.0,19.0,27.0
157,49,40,35,49,49,47,44,44,40,41,38,47,46,48,48,38,33,33,36,34,38,33,34,33,32,31,35,32,35,35,22.0,15.0,15.0,18.0,21.0,18.0,17.0,23.0,15.0,16.0,15.0,20.0,20.0,19.0,27.0
158,49,39,35,49,49,47,44,44,39,40,37,47,46,48,48,37,33,33,36,33,38,33,34,32,32,31,34,32,35,35,22.0,14.0,15.0,18.0,21.0,18.0,17.0,22.0,15.0,16.0,15.0,19.0,19.0,17.0,26.0
159,49,38,34,49,49,47,44,43,39,40,36,45,44,48,48,37,33,33,36,33,38,33,34,32,32,31,34,32,35,35,22.0,14.0,15.0,17.0,21.0,18.0,16.0,22.0,15.0,16.0,14.0,18.0,18.0,17.0,25.0
160,49,37,33,48,48,47,43,42,38,38,36,44,43,47,47,37,33,33,36,33,38,33,34,32,32,31,34,32,33,34,21.0,14.0,14.0,17.0,21.0,18.0,16.0,21.0,15.0,16.0,14.0,18.0,18.0,17.0,25.0
161,49,37,32,47,47,47,42,42,38,38,34,43,43,47,46,37,33,33,36,33,38,33,34,32,32,31,34,32,33,34,21.0,14.0,13.0,16.0,21.0,18.0,16.0,21.0,15.0,16.0,14.0,18.0,18.0,17.0,25.0
162,49,36,31,47,45,47,42,42,38,38,32,43,43,46,46,37,33,33,36,33,38,33,34,32,32,31,34,32,33,33,21.0,14.0,13.0,16.0,21.0,18.0,16.0,21.0,15.0,16.0,14.0,18.0,18.0,17.0,25.0
163,49,36,30,46,44,47,40,42,38,37,31,43,43,45,46,37,33,33,36,33,38,33,34,32,32,31,34,32,33,33,21.0,14.0,12.0,16.0,21.0,18.0,16.0,19.0,15.0,16.0,14.0,17.0,18.0,17.0,25.0
164,49,34,28,45,43,47,38,42,36,35,31,43,43,44,46,37,32,33,36,33,37,33,33,31,32,31,33,32,33,33,21.0,14.0,11.0,16.0,21.0,18.0,16.0,19.0,15.0,16.0,13.0,17.0,18.0,17.0,25.0
165,48,34,26,44,43,47,38,42,36,35,31,43,42,42,44,37,32,33,36,33,36,32,33,30,32,31,32,32,33,33,21.0,13.0,11.0,16.0,20.0,18.0,16.0,19.0,15.0,16.0,12.0,14.0,17.0,17.0,25.0
166,47,34,26,42,43,46,37,40,36,33,29,43,42,42,44,37,32,32,36,33,36,32,33,30,32,30,31,32,33,33,20.0,12.0,11.0,15.0,19.0,18.0,16.0,19.0,14.0,16.0,11.0,14.0,17.0,17.0,25.0
167,46,33,26,41,43,46,37,40,35,32,29,43,42,42,43,37,32,32,36,33,36,32,33,30,32,30,31,32,33,33,19.0,12.0,11.0,15.0,19.0,18.0,16.0,18.0,14.0,16.0,11.0,14.0,16.0,17.0,25.0
168,46,32,25,40,43,45,36,40,35,31,29,43,42,41,43,36,32,32,36,33,35,31,33,30,32,30,31,32,33,33,19.0,11.0,11.0,14.0,19.0,18.0,16.0,17.0,14.0,16.0,10.0,14.0,16.0,17.0,25.0
169,46,32,25,40,43,45,36,39,34,30,29,42,41,41,42,36,32,32,36,33,35,30,33,30,32,30,31,31,33,32,19.0,11.0,11.0,14.0,17.0,18.0,16.0,16.0,14.0,15.0,10.0,14.0,16.0,17.0,25.0
170,46,31,24,40,43,45,35,39,34,30,29,41,41,41,42,36,31,32,34,33,35,30,33,30,32,30,31,31,33,32,19.0,11.0,11.0,14.0,16.0,18.0,16.0,16.0,13.0,14.0,9.0,13.0,15.0,17.0,25.0
171,45,31,24,40,42,44,35,39,33,30,29,40,41,41,41,36,31,32,34,33,35,30,33,30,32,30,31,31,33,32,19.0,11.0,11.0,13.0,15.0,18.0,16.0,16.0,12.0,14.0,9.0,13.0,15.0,17.0,25.0
172,44,31,24,40,41,44,35,38,32,29,29,40,40,41,41,36,31,32,34,33,35,30,33,30,32,30,31,31,33,32,19.0,11.0,11.0,13.0,14.0,17.0,16.0,16.0,12.0,14.0,9.0,13.0,14.0,16.0,25.0
173,44,31,24,39,41,44,35,38,32,28,29,40,38,41,40,35,31,32,34,33,35,30,33,30,32,29,31,31,33,32,19.0,11.0,11.0,12.0,14.0,17.0,16.0,15.0,12.0,14.0,6.0,12.0,14.0,15.0,23.0
174,44,31,24,38,41,43,35,38,31,28,29,40,37,41,40,34,31,31,34,33,35,29,33,30,32,29,31,31,33,32,19.0,11.0,11.0,12.0,14.0,17.0,16.0,15.0,11.0,14.0,4.0,12.0,14.0,15.0,23.0
175,44,31,23,38,40,43,35,38,29,27,28,40,37,41,39,34,31,31,34,33,34,29,32,30,32,29,31,31,33,32,19.0,11.0,11.0,12.0,14.0,16.0,16.0,15.0,11.0,14.0,2.0,12.0,14.0,15.0,23.0
176,44,31,23,35,40,43,34,38,29,27,28,40,37,41,39,33,29,29,34,33,33,29,32,30,31,29,31,30,33,32,19.0,10.0,10.0,12.0,14.0,15.0,16.0,15.0,11.0,14.0,0.0,11.0,14.0,14.0,23.0
177,44,30,23,35,39,41,33,38,29,27,27,40,36,41,39,33,29,29,33,33,33,29,31,30,31,28,31,30,33,32,19.0,10.0,10.0,12.0,14.0,15.0,16.0,14.0,11.0,14.0,,11.0,14.0,14.0,23.0
178,42,30,23,35,37,41,33,37,29,26,27,39,36,40,39,33,29,29,33,33,33,29,31,30,31,28,31,30,33,32,19.0,10.0,9.0,12.0,14.0,14.0,16.0,14.0,11.0,14.0,,10.0,14.0,14.0,23.0
179,41,30,22,34,37,41,33,37,29,26,27,39,36,39,39,33,29,28,33,33,33,29,31,30,31,28,31,30,33,32,18.0,10.0,9.0,12.0,14.0,14.0,16.0,12.0,10.0,14.0,,10.0,14.0,14.0,23.0
180,41,30,22,33,36,41,33,37,29,26,26,39,36,39,39,33,29,27,33,33,33,29,31,30,31,28,31,30,33,32,16.0,10.0,9.0,12.0,14.0,14.0,16.0,12.0,10.0,14.0,,9.0,14.0,14.0,22.0
181,41,29,22,33,35,41,33,37,29,26,26,39,34,39,38,33,29,27,33,33,33,29,31,30,30,28,30,30,33,32,16.0,10.0,8.0,12.0,14.0,12.0,16.0,11.0,10.0,13.0,,9.0,14.0,14.0,22.0
182,41,28,22,33,35,41,32,37,29,26,24,37,32,39,38,33,29,26,33,33,33,28,31,30,30,28,30,30,33,31,15.0,10.0,8.0,12.0,13.0,10.0,15.0,11.0,10.0,13.0,,9.0,14.0,12.0,21.0
183,41,28,22,33,34,41,31,37,29,26,23,37,32,38,37,33,29,26,31,33,33,28,31,30,29,28,29,30,32,31,15.0,10.0,7.0,12.0,13.0,10.0,15.0,11.0,10.0,13.0,,9.0,14.0,12.0,21.0
184,41,28,22,33,33,41,31,37,29,26,21,36,31,37,36,33,29,26,31,33,31,27,31,29,29,28,29,30,32,31,14.0,10.0,7.0,12.0,13.0,10.0,15.0,11.0,10.0,13.0,,8.0,14.0,12.0,21.0
185,40,27,22,33,33,41,30,37,29,25,21,35,30,37,36,33,29,26,31,33,31,27,31,28,29,28,29,30,32,31,14.0,9.0,7.0,12.0,13.0,10.0,15.0,11.0,10.0,13.0,,7.0,13.0,12.0,21.0
186,40,27,22,32,31,41,29,37,27,24,21,35,30,36,35,33,29,26,31,33,31,27,31,28,29,28,29,29,32,31,14.0,8.0,7.0,12.0,13.0,10.0,15.0,11.0,9.0,13.0,,7.0,13.0,12.0,20.0
187,39,26,22,31,31,40,29,37,26,24,21,35,30,35,35,33,28,26,31,33,31,27,31,28,29,28,29,29,31,31,14.0,8.0,7.0,12.0,13.0,10.0,15.0,10.0,9.0,13.0,,7.0,12.0,12.0,20.0
